layout/generic/nsVideoFrame.cpp,13
netwerk/cache2/OldWrappers.cpp,1
toolkit/mozapps/extensions/AddonManagerStartup.cpp,122
obj-firefox/ipc/ipdl/PPluginSurfaceChild.cpp,489
xpcom/threads/nsThread.cpp,395013
accessible/base/EventTree.cpp,18
ipc/mscom/MainThreadHandoff.cpp,4177
js/src/jit/TypePolicy.h,1
xpcom/io/nsDirectoryServiceUtils.h,2
js/src/jsfun.h,210
xpcom/reflect/xptcall/xptcall.cpp,28
media/libspeex_resampler/src/resample.c,15
dom/events/TextComposition.cpp,2
obj-firefox/ipc/ipdl/PCompositorChild.cpp,1
dom/media/mediasource/TrackBuffer.cpp,71
js/src/jsobj.h,106
servo/components/style/parallel.rs,91
image/FrameAnimator.cpp,13
gfx/layers/ipc/UiCompositorControllerChild.cpp,137
dom/base/DirectionalityUtils.cpp,5
netwerk/protocol/http/HttpBackgroundChannelParent.cpp,374
layout/style/CSSVariableResolver.cpp,17
media/webrtc/trunk/webrtc/modules/video_coding/main/source/generic_encoder.cc,1
gfx/thebes/gfxFcPlatformFontList.cpp,1
dom/media/webspeech/synth/nsSynthVoiceRegistry.cpp,28
security/sandbox/chromium/sandbox/win/src/sharedmem_ipc_server.cc,16
uriloader/base/nsDocLoader.cpp,3948
netwerk/sctp/src/netinet/sctp_asconf.c,8
obj-firefox/dist/include/mozilla/gfx/TiledRegion.h,1
obj-firefox/dom/bindings/HTMLCollectionBinding.cpp,18
gfx/webrender/src/mask_cache.rs,1
security/nss/lib/ssl/ssldef.c,20
dom/fetch/FetchDriver.cpp,23
gfx/skia/skia/src/opts/SkNx_neon.h,1
security/pkix/lib/pkixder.h,1
dom/animation/EffectCompositor.cpp,21
js/xpconnect/loader/ScriptPreloader.cpp,472
dom/media/MediaDecoder.cpp,1497
dom/indexedDB/IDBIndex.cpp,2
dom/xbl/nsXBLPrototypeBinding.cpp,7
xpcom/base/nsCrashOnException.cpp,236
editor/libeditor/SetTextTransaction.cpp,2
js/xpconnect/src/XPCShellImpl.cpp,3
layout/build/nsContentDLF.cpp,46
dom/base/StructuredCloneBlob.cpp,88
storage/build/mozStorageModule.cpp,34
obj-firefox/x86_64/dist/include/mozilla/dom/FunctionBinding.h,1
obj-firefox/dist/include/mozilla/dom/Event.h,6
parser/html/nsHtml5AttributeName.cpp,3
netwerk/base/nsTransportUtils.cpp,119
obj-firefox/dist/include/ipc/nsGUIEventIPC.h,6
gfx/webrender/src/gpu_cache.rs,4
layout/style/DeclarationBlockInlines.h,11
js/xpconnect/loader/ScriptPreloader.h,1
dom/base/nsLineBreaker.cpp,4
js/src/ctypes/CTypes.cpp,543
gfx/layers/client/ClientImageLayer.cpp,11
layout/generic/nsPlaceholderFrame.cpp,202
media/webrtc/signaling/src/peerconnection/MediaPipelineFactory.cpp,14
security/nss/lib/cryptohi/seckey.c,9
netwerk/base/src/nsSocketTransportService2.cpp,8
media/libvpx/libvpx/vpx_dsp/x86/fwd_txfm_impl_sse2.h,1
media/libstagefright/binding/mp4_demuxer.cpp,9
dom/events/IMEContentObserver.cpp,23
parser/html/nsHtml5Highlighter.cpp,8
dom/media/MediaDataDemuxer.h,1
dom/workers/ServiceWorkerRegistration.cpp,7
gfx/skia/skia/src/core/SkAutoMalloc.h,15
gfx/2d/GenericRefCounted.h,1
toolkit/xre/CreateAppData.cpp,6
xpcom/threads/ThreadStackHelper.cpp,740
toolkit/components/protobuf/src/google/protobuf/extension_set.cc,5
js/src/jsopcode.cpp,75
obj-firefox/ipc/ipdl/PWebRenderBridgeChild.cpp,526
image/decoders/nsBMPDecoder.cpp,1
js/src/vm/Runtime.h,9
obj-firefox/dist/include/gfxSkipChars.h,1
js/src/wasm/WasmModule.cpp,5
layout/style/nsCSSRuleProcessor.h,10
dom/plugins/ipc/PluginInstanceChild.cpp,1771
gfx/skia/skia/src/gpu/batches/GrBatch.h,2
obj-firefox/ipc/ipdl/PGamepadEventChannelParent.cpp,8
nsprpub/pr/src/pthreads/ptio.c,2
gfx/thebes/gfxDWriteFonts.cpp,10
third_party/rust/rayon-core/src/job.rs,15
netwerk/cache2/CacheFileInputStream.cpp,10
gfx/angle/src/libANGLE/Framebuffer.cpp,3
obj-firefox/ipc/ipdl/PVideoDecoderManagerParent.cpp,2
obj-firefox/dist/include/mtransport/runnable_utils.h,18
obj-firefox/dom/bindings/NodeListBinding.cpp,15
layout/svg/SVGImageContext.cpp,1
