layout/generic/nsVideoFrame.cpp,9
toolkit/mozapps/extensions/AddonManagerStartup.cpp,120
obj-firefox/ipc/ipdl/PPluginSurfaceChild.cpp,173
xpcom/threads/nsThread.cpp,145711
accessible/base/EventTree.cpp,8
ipc/mscom/MainThreadHandoff.cpp,830
xpcom/io/nsDirectoryServiceUtils.h,1
js/src/jsfun.h,65
xpcom/reflect/xptcall/xptcall.cpp,10
media/libspeex_resampler/src/resample.c,4
dom/events/TextComposition.cpp,2
obj-firefox/ipc/ipdl/PCompositorChild.cpp,1
dom/media/mediasource/TrackBuffer.cpp,18
js/src/jsobj.h,44
servo/components/style/parallel.rs,11
image/FrameAnimator.cpp,1
gfx/layers/ipc/UiCompositorControllerChild.cpp,54
dom/base/DirectionalityUtils.cpp,5
netwerk/protocol/http/HttpBackgroundChannelParent.cpp,262
gfx/thebes/gfxFcPlatformFontList.cpp,1
dom/media/webspeech/synth/nsSynthVoiceRegistry.cpp,12
security/sandbox/chromium/sandbox/win/src/sharedmem_ipc_server.cc,10
uriloader/base/nsDocLoader.cpp,3839
obj-firefox/dist/include/mozilla/gfx/TiledRegion.h,1
obj-firefox/dom/bindings/HTMLCollectionBinding.cpp,8
security/nss/lib/ssl/ssldef.c,8
dom/fetch/FetchDriver.cpp,1
dom/animation/EffectCompositor.cpp,14
js/xpconnect/loader/ScriptPreloader.cpp,372
dom/media/MediaDecoder.cpp,13
dom/indexedDB/IDBIndex.cpp,2
xpcom/base/nsCrashOnException.cpp,120
layout/build/nsContentDLF.cpp,2
dom/base/StructuredCloneBlob.cpp,58
storage/build/mozStorageModule.cpp,33
obj-firefox/dist/include/mozilla/dom/Event.h,1
parser/html/nsHtml5AttributeName.cpp,1
netwerk/base/nsTransportUtils.cpp,5
obj-firefox/dist/include/ipc/nsGUIEventIPC.h,2
gfx/webrender/src/gpu_cache.rs,2
js/src/ctypes/CTypes.cpp,295
gfx/layers/client/ClientImageLayer.cpp,8
layout/generic/nsPlaceholderFrame.cpp,2
media/webrtc/signaling/src/peerconnection/MediaPipelineFactory.cpp,4
security/nss/lib/cryptohi/seckey.c,1
netwerk/base/src/nsSocketTransportService2.cpp,5
media/libstagefright/binding/mp4_demuxer.cpp,4
dom/events/IMEContentObserver.cpp,7
parser/html/nsHtml5Highlighter.cpp,8
dom/media/MediaDataDemuxer.h,1
dom/workers/ServiceWorkerRegistration.cpp,6
gfx/skia/skia/src/core/SkAutoMalloc.h,2
gfx/2d/GenericRefCounted.h,1
toolkit/xre/CreateAppData.cpp,3
xpcom/threads/ThreadStackHelper.cpp,396
toolkit/components/protobuf/src/google/protobuf/extension_set.cc,5
js/src/jsopcode.cpp,34
obj-firefox/ipc/ipdl/PWebRenderBridgeChild.cpp,445
image/decoders/nsBMPDecoder.cpp,1
js/src/vm/Runtime.h,3
obj-firefox/dist/include/gfxSkipChars.h,1
js/src/wasm/WasmModule.cpp,1
layout/style/nsCSSRuleProcessor.h,2
dom/plugins/ipc/PluginInstanceChild.cpp,769
gfx/skia/skia/src/gpu/batches/GrBatch.h,2
obj-firefox/ipc/ipdl/PGamepadEventChannelParent.cpp,4
nsprpub/pr/src/pthreads/ptio.c,1
gfx/thebes/gfxDWriteFonts.cpp,5
third_party/rust/rayon-core/src/job.rs,8
netwerk/cache2/CacheFileInputStream.cpp,3
gfx/angle/src/libANGLE/Framebuffer.cpp,3
obj-firefox/dist/include/mtransport/runnable_utils.h,9
obj-firefox/dom/bindings/NodeListBinding.cpp,12
layout/svg/SVGImageContext.cpp,1
obj-firefox/ipc/ipdl/PPluginScriptableObjectChild.cpp,78
widget/cocoa/nsAppShell.mm,135
dom/html/VideoDocument.cpp,4
netwerk/dns/nsHostResolver.cpp,21
obj-firefox/ipc/ipdl/PNeckoChild.cpp,47
js/src/jit/BaselineDebugModeOSR.h,3
media/libpng/pngwutil.c,8
xpcom/base/nsCycleCollectionParticipant.h,12
dom/svg/SVGEllipseElement.cpp,2
obj-firefox/dist/include/mozilla/layers/TextureClientRecycleAllocator.h,1
xpcom/base/DeferredFinalize.cpp,3
widget/cocoa/nsChildView.mm,17
security/nss/lib/pk11wrap/dev3hack.c,1
security/nss/lib/pk11wrap/pk11skey.c,5
gfx/layers/apz/util/APZThreadUtils.cpp,118
vs2015u3/SDK/Include/10.0.14393.0/shared/guiddef.h,17
toolkit/components/places/nsNavBookmarks.cpp,3
dom/events/TouchEvent.cpp,1
image/Downscaler.cpp,2
toolkit/crashreporter/LoadLibraryRemote.cpp,1
obj-firefox/dist/include/nsClassHashtable.h,46
ipc/chromium/src/third_party/libevent/evrpc.c,4
netwerk/base/nsSocketTransport2.cpp,233
toolkit/components/telemetry/TelemetryEvent.cpp,1
xpcom/ds/nsPersistentProperties.cpp,7
gfx/layers/client/TextureClient.h,1
security/nss/lib/softoken/pkcs11.c,5
dom/workers/ServiceWorkerUpdateJob.cpp,1
gfx/layers/BufferTexture.cpp,38
dom/events/EventListenerService.cpp,24
dom/media/platforms/wmf/WMFVideoMFTManager.cpp,173
dom/network/TCPSocketParent.cpp,3
gfx/ipc/SharedDIBSurface.cpp,2
ipc/chromium/src/third_party/libevent/log.c,256
media/webrtc/trunk/webrtc/modules/video_capture/android/video_capture_android.cc,1
js/xpconnect/src/xpcpublic.h,4
dom/plugins/ipc/PluginWidgetParent.cpp,3
toolkit/profile/ProfileUnlockerWin.cpp,6
obj-firefox/ipc/ipdl/PVideoDecoderChild.cpp,1
gfx/thebes/gfxMatrix.h,2
mozglue/misc/Mutex_posix.cpp,7
obj-firefox/dom/bindings/TextEncoderBinding.cpp,10
widget/windows/nsTextStore.cpp,6
obj-firefox/dom/bindings/HTMLBaseElementBinding.cpp,18
ipc/chromium/src/base/message_loop.h,3
xpcom/threads/Dispatcher.cpp,3
toolkit/components/url-classifier/ProtocolParser.h,3
obj-firefox/dom/bindings/ConsoleBinding.cpp,7
gfx/skia/skia/src/core/SkDevice.h,16
modules/libjar/zipwriter/nsDeflateConverter.cpp,1
dom/promise/Promise.h,3
ipc/chromium/src/third_party/libevent/evdns.c,15
gfx/skia/skia/src/core/SkCanvas.cpp,204
layout/base/RestyleTracker.cpp,140
js/src/jit/IonBuilder.cpp,2311
js/src/jit/InlineList.h,1
widget/gtk/nsAppShell.cpp,18
dom/base/nsContentPolicy.cpp,9
js/src/builtin/Eval.cpp,50
netwerk/base/src/nsIOService.cpp,3
docshell/base/LoadContext.cpp,7
dom/base/nsDOMWindowUtils.cpp,13
obj-firefox/dist/include/mozilla/css/Rule.h,3
obj-firefox/dist/include/nsIDocument.h,1
dom/ipc/PermissionMessageUtils.cpp,4
obj-firefox/i386/dist/include/mozilla/plugins/PluginModuleChild.h,1
obj-firefox/ipc/ipdl/_ipdlheaders/mozilla/dom/PBrowserParent.h,2
security/manager/ssl/nsNSSComponent.cpp,42
layout/style/nsHTMLCSSStyleSheet.cpp,1
dom/vr/VRDisplayEvent.cpp,3
dom/indexedDB/ActorsParent.cpp,153
gfx/angle/src/libANGLE/renderer/d3d/VertexBuffer.cpp,49
dom/file/ipc/IPCBlobInputStreamThread.cpp,33
layout/painting/nsCSSRenderingBorders.cpp,39
modules/freetype2/src/cid/cidparse.c,2
modules/libpref/nsPrefBranch.cpp,3
dom/base/nsJSTimeoutHandler.cpp,21
gfx/layers/ipc/CompositableTransactionParent.cpp,54
js/src/jit/shared/CodeGenerator-shared.h,10
media/libvorbis/lib/vorbis_block.c,1
dom/base/nsMappedAttributes.cpp,2
media/mtransport/transportlayerdtls.cpp,1
obj-firefox/dist/include/nsCycleCollectionNoteChild.h,1
ipc/chromium/src/base/message_pump_win.h,360
dom/script/ScriptElement.cpp,7
layout/generic/nsViewportFrame.cpp,2
obj-firefox/dist/include/nsRect.h,2
layout/style/nsTransitionManager.cpp,30
xpcom/io/Base64.cpp,6
js/src/gc/Marking.h,1
dom/base/Timeout.cpp,70
accessible/ipc/DocAccessibleChild.cpp,1
xpcom/threads/nsThreadPool.cpp,1897
ipc/glue/ProtocolUtils.h,1
tools/profiler/gecko/ProfilerParent.cpp,6
dom/media/FileBlockCache.h,1
netwerk/base/nsURLParsers.cpp,4
dom/base/nsWindowMemoryReporter.cpp,36
obj-firefox/dist/include/mozilla/dom/PrimitiveConversions.h,2
obj-firefox/dist/include/mozilla/layers/ShadowLayers.h,1
obj-firefox/dist/include/mozilla/TaskQueue.h,1
memory/build/malloc_decls.h,1166
gfx/layers/wr/WebRenderBridgeParent.cpp,21
obj-firefox/dist/include/mozilla/dom/Promise.h,49
dom/media/MediaDecoder.h,2
widget/windows/nsImageClipboard.cpp,13
obj-firefox/ipc/ipdl/PScriptCacheParent.cpp,3
js/src/jspropertytree.cpp,10
ipc/chromium/src/chrome/common/child_process.cc,1
gfx/angle/src/libANGLE/renderer/d3d/VertexDataManager.cpp,98
netwerk/base/nsIOService.cpp,155
js/src/jsbool.cpp,1
obj-firefox/dist/include/mozilla/gfx/BasePoint4D.h,3
gfx/thebes/gfxSkipChars.cpp,1
widget/windows/nsFilePicker.cpp,2
dom/media/webaudio/FFTBlock.h,2
dom/html/HTMLFormSubmission.cpp,2
obj-firefox/ipc/ipdl/PPluginModuleChild.cpp,300
js/src/vm/Xdr.cpp,107
accessible/base/DocManager.h,13
obj-firefox/dist/include/mozilla/StyleContextSource.h,19
obj-firefox/dom/bindings/DocumentFragmentBinding.cpp,1
gfx/layers/CopyableCanvasLayer.cpp,13
js/public/CallNonGenericMethod.h,92
dom/canvas/WebGLContextBuffers.cpp,5
