layout/generic/nsVideoFrame.cpp,13
netwerk/cache2/OldWrappers.cpp,1
toolkit/mozapps/extensions/AddonManagerStartup.cpp,122
obj-firefox/ipc/ipdl/PPluginSurfaceChild.cpp,463
xpcom/threads/nsThread.cpp,308917
accessible/base/EventTree.cpp,16
ipc/mscom/MainThreadHandoff.cpp,3574
js/src/jit/TypePolicy.h,1
xpcom/io/nsDirectoryServiceUtils.h,1
js/src/jsfun.h,163
xpcom/reflect/xptcall/xptcall.cpp,23
media/libspeex_resampler/src/resample.c,11
dom/events/TextComposition.cpp,2
obj-firefox/ipc/ipdl/PCompositorChild.cpp,1
dom/media/mediasource/TrackBuffer.cpp,53
js/src/jsobj.h,91
servo/components/style/parallel.rs,84
image/FrameAnimator.cpp,11
gfx/layers/ipc/UiCompositorControllerChild.cpp,114
dom/base/DirectionalityUtils.cpp,5
netwerk/protocol/http/HttpBackgroundChannelParent.cpp,368
layout/style/CSSVariableResolver.cpp,17
media/webrtc/trunk/webrtc/modules/video_coding/main/source/generic_encoder.cc,1
gfx/thebes/gfxFcPlatformFontList.cpp,1
dom/media/webspeech/synth/nsSynthVoiceRegistry.cpp,26
security/sandbox/chromium/sandbox/win/src/sharedmem_ipc_server.cc,16
uriloader/base/nsDocLoader.cpp,3917
netwerk/sctp/src/netinet/sctp_asconf.c,8
obj-firefox/dist/include/mozilla/gfx/TiledRegion.h,1
obj-firefox/dom/bindings/HTMLCollectionBinding.cpp,16
gfx/webrender/src/mask_cache.rs,1
security/nss/lib/ssl/ssldef.c,20
dom/fetch/FetchDriver.cpp,12
gfx/skia/skia/src/opts/SkNx_neon.h,1
security/pkix/lib/pkixder.h,1
dom/animation/EffectCompositor.cpp,20
js/xpconnect/loader/ScriptPreloader.cpp,464
dom/media/MediaDecoder.cpp,34
dom/indexedDB/IDBIndex.cpp,2
dom/xbl/nsXBLPrototypeBinding.cpp,7
xpcom/base/nsCrashOnException.cpp,222
editor/libeditor/SetTextTransaction.cpp,2
js/xpconnect/src/XPCShellImpl.cpp,3
layout/build/nsContentDLF.cpp,30
dom/base/StructuredCloneBlob.cpp,81
storage/build/mozStorageModule.cpp,33
obj-firefox/x86_64/dist/include/mozilla/dom/FunctionBinding.h,1
obj-firefox/dist/include/mozilla/dom/Event.h,4
parser/html/nsHtml5AttributeName.cpp,1
netwerk/base/nsTransportUtils.cpp,78
obj-firefox/dist/include/ipc/nsGUIEventIPC.h,6
gfx/webrender/src/gpu_cache.rs,4
layout/style/DeclarationBlockInlines.h,9
js/xpconnect/loader/ScriptPreloader.h,1
dom/base/nsLineBreaker.cpp,1
js/src/ctypes/CTypes.cpp,495
gfx/layers/client/ClientImageLayer.cpp,11
layout/generic/nsPlaceholderFrame.cpp,169
media/webrtc/signaling/src/peerconnection/MediaPipelineFactory.cpp,13
security/nss/lib/cryptohi/seckey.c,6
netwerk/base/src/nsSocketTransportService2.cpp,8
media/libstagefright/binding/mp4_demuxer.cpp,9
dom/events/IMEContentObserver.cpp,16
parser/html/nsHtml5Highlighter.cpp,8
dom/media/MediaDataDemuxer.h,1
dom/workers/ServiceWorkerRegistration.cpp,7
gfx/skia/skia/src/core/SkAutoMalloc.h,13
gfx/2d/GenericRefCounted.h,1
toolkit/xre/CreateAppData.cpp,5
xpcom/threads/ThreadStackHelper.cpp,692
toolkit/components/protobuf/src/google/protobuf/extension_set.cc,5
js/src/jsopcode.cpp,57
obj-firefox/ipc/ipdl/PWebRenderBridgeChild.cpp,518
image/decoders/nsBMPDecoder.cpp,1
js/src/vm/Runtime.h,9
obj-firefox/dist/include/gfxSkipChars.h,1
js/src/wasm/WasmModule.cpp,5
layout/style/nsCSSRuleProcessor.h,8
dom/plugins/ipc/PluginInstanceChild.cpp,1655
gfx/skia/skia/src/gpu/batches/GrBatch.h,2
obj-firefox/ipc/ipdl/PGamepadEventChannelParent.cpp,8
nsprpub/pr/src/pthreads/ptio.c,2
gfx/thebes/gfxDWriteFonts.cpp,7
third_party/rust/rayon-core/src/job.rs,13
netwerk/cache2/CacheFileInputStream.cpp,8
gfx/angle/src/libANGLE/Framebuffer.cpp,3
obj-firefox/ipc/ipdl/PVideoDecoderManagerParent.cpp,2
obj-firefox/dist/include/mtransport/runnable_utils.h,14
obj-firefox/dom/bindings/NodeListBinding.cpp,15
layout/svg/SVGImageContext.cpp,1
obj-firefox/ipc/ipdl/PPluginScriptableObjectChild.cpp,143
widget/cocoa/nsAppShell.mm,512
dom/html/VideoDocument.cpp,4
